Directory Path,File Name,Extension,Created Date,Modified Date
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_17p7h6hy7mqj4kwpk7bnr2p36.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_3wwqzrex4z19id0kzvtb08x87.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_7hjcvn4hmuihow5hsizipe79c.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_cy93yzqvvrphfju1k1bkyotf9.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_d48sqlvyh96wrh8yza7yuwb9d.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_d9x8eivb1y0cc8wf2yddfo7mb.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_co_zsd1y7zu8wecn4soonksap0w.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_cs_53nr2l32yh7f5e2hqoxw4rajy.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_ct_7r1yodpjze2ncmikrw4v1dor8.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_da_cefablz47ko1zlxm26zg8qx1q.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_de_2mkgr8cppx4on4ig2snahrand.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_el_f306g1wr2s6tl9ju1c95nast.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_fu_cgvyzp095qb47t4s8ubm357fk.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_ha_twmzekfpr9qo8eeobbx7gkhd.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_he_4o9yxpdmpei9le1p08f4bvj3j.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_im_7zm9l3nxr7xb0k23jus2lvfkj.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_io_6a2oy5gaqkqm3ii615tian03f.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_js_5q5201691zgk5m0o215t8kl5n.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_lo_6kobilmzhy79yr92sycr7ksy6.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_lz_91179q3dlu1gh94ea9lynbsx3.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_ms_68ermadd0jgu53dvqd29gwrzs.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_mu_4npgws7w4k7v6dyrhj08a7434.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_mu_7fepjqi67nioog9ifmjz8rkas.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_op_e0rrj77d770wdoche1654i736.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_ov_3gk08z44jblxizs3a7dbiwwqd.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_pi_e5jr56xzi765z7aj3jwmylnvs.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_sh_b3bz79vxfby8hj5e7skhne59j.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_sh_bixese19zteycxp6ricpwsrxg.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_sh_m8yt08htfyp9rcz6ewxgqy0u.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_si_8msm51nud8o3xalaurk6apuov.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_so_biim2luajm1mgf6ursap0i62v.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_sq_3xi5ho9kgfxrfwylwkc3yu3jr.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_sr_e7efviiwl1l1zd7yghxs3052c.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_ss_3a5vlericncx63k4x5vypt5mr.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_st_5we407qkjzsgbl7zjplqn5lgp.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_st_73dznj0at583bdb0zyaqjtiyl.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_sy_4693byppvq2bnpaddhg8gyb7j.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_te_7fdfhhlx7f1jeqfwu8cvf4n3q.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_te_9f3n832rdiiewmbdec6kd1xr7.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_te_dszdscx5i1t635s3dccd7h8nx.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_th_5fl3475frbmfdysrexgc7rx1m.inn,.inn,2019-11-03 10:12:07,2019-11-03 10:12:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_tk_282kkuzigpk8uxagfdwu58ngq.inn,.inn,2019-11-03 10:12:08,2019-11-03 10:12:08
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_tr_aj0vkezdbrwzcjs8q8xmr30db.inn,.inn,2019-11-03 10:12:08,2019-11-03 10:12:08
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_wa_ctdget7k551q33luryqou7okn.inn,.inn,2019-11-03 10:12:08,2019-11-03 10:12:08
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_we_26n8w71k31rp801sh0b764fuu.inn,.inn,2019-11-03 10:12:08,2019-11-03 10:12:08
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev\v1_b4tc593pmf9i0xsasb388rkus\shell,_wi_1l5segf4lxjtwutcvblqily05.inn,.inn,2019-11-03 10:12:08,2019-11-03 10:12:08
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata\.plugins\org.python.pydev.shared_ui,dialog_settings.xml,.xml,2019-11-03 22:43:46,2019-11-03 22:43:46
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\.metadata,version.ini,.ini,2019-11-03 10:10:00,2020-02-24 14:43:50
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master,.project,,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore,.project,,2019-11-16 08:26:12,2019-11-16 08:26:12
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore,.pydevproject,,2019-11-16 08:26:12,2019-11-16 08:26:12
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore,manage.py,.py,2019-11-16 08:26:13,2019-11-16 08:26:13
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobile,admin.py,.py,2019-11-16 08:38:42,2019-11-16 08:38:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobile\migrations,__init__.py,.py,2019-11-16 08:38:42,2019-11-16 08:38:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobile,models.py,.py,2019-11-16 08:38:42,2019-11-16 08:38:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobile,tests.py,.py,2019-11-16 08:38:42,2019-11-16 08:38:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobile,views.py,.py,2019-11-16 08:38:42,2019-11-16 08:38:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobile,__init__.py,.py,2019-11-16 08:38:42,2019-11-16 08:38:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobilestore,settings.py,.py,2019-11-16 08:26:13,2019-11-16 08:26:13
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobilestore,urls.py,.py,2019-11-16 08:26:13,2019-11-16 08:40:39
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobilestore,wsgi.py,.py,2019-11-16 08:26:13,2019-11-16 08:26:13
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\mobilestore\mobilestore,__init__.py,.py,2019-11-16 08:26:13,2019-11-16 08:26:13
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master,README.md,.md,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam,.project,,2019-08-25 13:22:59,2019-11-02 08:22:26
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam,.pydevproject,,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\.settings,org.eclipse.core.resources.prefs,.prefs,2019-08-26 04:50:08,2019-11-02 08:23:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam,db.sqlite3,.sqlite3,2019-08-25 13:22:59,2020-02-23 00:47:27
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam,manage.py,.py,2019-08-25 13:22:59,2019-11-02 08:22:44
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media,3615-love-cute-kids.jpg,.jpg,2019-11-17 10:57:09,2019-11-17 10:57:09
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,1011622_710266005678554_613723949_n.jpg,.jpg,2019-11-17 13:59:35,2019-11-17 13:59:35
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,150910_385117074925282_771701626_n.jpg,.jpg,2019-11-17 12:44:22,2019-11-17 12:44:22
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,150910_385117074925282_771701626_n_Jq5Dblp.jpg,.jpg,2019-11-17 12:49:44,2019-11-17 12:49:44
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,17671_1669667183267002_4398330873861656834_n.jpg,.jpg,2019-11-17 12:43:58,2019-11-17 12:43:58
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,555096_426531774057319_889914746_n.jpg,.jpg,2019-11-17 12:31:55,2019-11-17 12:31:55
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,555096_426531774057319_889914746_n_ayRVpzh.jpg,.jpg,2019-11-17 12:39:48,2019-11-17 12:39:48
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,555096_426531774057319_889914746_n_dXd1zIJ.jpg,.jpg,2019-11-17 12:39:11,2019-11-17 12:39:11
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,8m.jpg,.jpg,2019-11-17 12:29:49,2019-11-17 12:29:49
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,8m_aQqbjzw.jpg,.jpg,2019-11-17 12:41:10,2019-11-17 12:41:10
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,988927_1616158981945434_1094568846198025749_n.jpg,.jpg,2019-11-17 12:50:03,2019-11-17 12:50:03
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,Bhadrinath.jpg,.jpg,2019-11-18 09:21:18,2019-11-18 09:21:18
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,ddlj-new-759.jpg,.jpg,2019-11-17 12:53:16,2019-11-17 12:53:16
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,Flag_of_Australia_converted.svg.png,.png,2019-11-17 12:51:14,2019-11-17 12:51:14
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,ROne_Love_-_Blue_-_EnglishHD.in.mp4,.mp4,2019-11-18 09:24:51,2019-11-18 09:24:51
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\documents,ROne_Love_-_Blue_-_EnglishHD.in_hnzj7jn.mp4,.mp4,2019-11-18 09:25:46,2019-11-18 09:25:46
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\media\images,3615-love-cute-kids.jpg,.jpg,2019-11-17 11:07:33,2019-11-17 11:07:33
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,admin.py,.py,2019-08-25 13:22:59,2019-11-17 12:29:34
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,apps.py,.py,2019-08-25 13:22:59,2019-11-02 08:25:56
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,forms.py,.py,2019-09-06 22:44:59,2019-11-17 12:24:21
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations,0001_initial.py,.py,2019-08-26 04:50:08,2019-11-02 08:23:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations,0002_auto_20170718_1645.py,.py,2019-08-26 04:50:08,2019-11-02 08:23:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations,0003_auto_20170718_1650.py,.py,2019-08-26 04:50:08,2019-11-02 08:23:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations,0004_auto_20191117_1105.py,.py,2019-11-17 11:05:35,2019-11-17 11:05:35
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations,0005_auto_20191117_1231.py,.py,2019-11-17 12:31:28,2019-11-17 12:31:28
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations,__init__.py,.py,2019-08-26 04:50:08,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations\__pycache__,0001_initial.cpython-37.pyc,.pyc,2019-11-02 08:28:42,2019-11-02 08:28:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations\__pycache__,0002_auto_20170718_1645.cpython-37.pyc,.pyc,2019-11-02 08:28:42,2019-11-02 08:28:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations\__pycache__,0003_auto_20170718_1650.cpython-37.pyc,.pyc,2019-11-02 08:28:42,2019-11-02 08:28:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations\__pycache__,0004_auto_20191117_1105.cpython-37.pyc,.pyc,2019-11-17 11:05:52,2019-11-17 11:05:52
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations\__pycache__,0005_auto_20191117_1231.cpython-37.pyc,.pyc,2019-11-17 12:31:33,2019-11-17 12:31:33
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\migrations\__pycache__,__init__.cpython-37.pyc,.pyc,2019-08-26 04:50:33,2019-08-26 04:50:33
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,models.py,.py,2019-08-25 13:22:59,2019-11-17 12:33:16
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,tests.py,.py,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,urls.py,.py,2019-08-25 13:22:59,2019-11-18 09:17:57
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,views.py,.py,2019-08-25 13:22:59,2019-11-18 09:16:17
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web,__init__.py,.py,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,admin.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,admin.cpython-37.pyc,.pyc,2019-11-17 12:29:36,2019-11-17 12:29:36
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,forms.cpython-37.pyc,.pyc,2019-11-17 12:29:36,2019-11-17 12:29:36
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,models.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,models.cpython-37.pyc,.pyc,2019-11-17 12:33:18,2019-11-17 12:33:18
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,urls.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,urls.cpython-37.pyc,.pyc,2019-11-18 09:17:59,2019-11-18 09:17:59
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,views.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,views.cpython-37.pyc,.pyc,2019-11-18 09:16:19,2019-11-18 09:16:19
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,__init__.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\sg_web\__pycache__,__init__.cpython-37.pyc,.pyc,2019-08-25 13:24:29,2019-08-25 13:24:29
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam,.project,,2019-08-27 10:09:25,2019-08-27 10:09:25
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam,settings.py,.py,2019-08-25 13:22:59,2019-11-18 09:11:37
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam,urls.py,.py,2019-08-25 13:22:59,2019-11-18 09:04:46
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam,wsgi.py,.py,2019-08-25 13:22:59,2019-11-02 08:22:44
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam,__init__.py,.py,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,settings.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,settings.cpython-37.pyc,.pyc,2019-11-18 09:11:37,2019-11-18 09:11:37
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,urls.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,urls.cpython-37.pyc,.pyc,2019-11-18 09:09:10,2019-11-18 09:09:10
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,wsgi.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,wsgi.cpython-37.pyc,.pyc,2019-11-02 08:28:42,2019-11-02 08:28:42
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,__init__.cpython-36.pyc,.pyc,2019-08-25 13:22:59,2017-07-27 04:48:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\softwaregurukulam\__pycache__,__init__.cpython-37.pyc,.pyc,2019-08-25 13:24:29,2019-08-25 13:24:29
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam,softwaregurukulam.zip,.zip,2019-11-02 11:08:06,2019-11-02 11:08:07
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\static\images,django.jpg,.jpg,2019-09-06 08:57:44,2019-09-06 08:57:52
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\static\images,Python.jpg,.jpg,2019-09-06 08:40:16,2019-09-06 08:41:04
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\static\images,Selenium.jpg,.jpg,2019-09-06 09:07:14,2019-09-06 09:07:24
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\templates\base,contentbase.html,.html,2019-09-10 08:58:53,2019-11-18 09:06:56
D:\Workspace\softwaregurukulam\youtube-tangowithdjango-master\softwaregurukulam\templates\base,pagebase.html,.html,2019-09-10 08:44:48,2019-09-10 08:47:23
